"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@CryptoDigiCurr1","CryptoDigiCurrency.com©️","Nifty News: Luxury brands join Decentraland‘s Metaverse Fashion Week https://t.co/ItfrwHODMQ","0","0","0","1648533161000","29 Mar 2022","CryptoDigiCurr1/status/1508683542166974464","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@BelieveEth","believe.eth","https://t.co/Ok1FvBAneK #DAZZLE #MVFW https://t.co/9pDIOez6vS","0","0","0","1649251571000","06 Apr 2022","BelieveEth/status/1511696774666211331","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@lawid11","lawid","Tokens take the runway at Metaverse Fashion Week https://t.co/sDo9Dl8g9l","0","0","0","1648565661000","29 Mar 2022","lawid11/status/1508819859181821963","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Bavaria1309","Bavaria(💙,🧡)","#DAZZLE #MVFW https://t.co/knxImJxhD4","0","0","0","1649246802000","06 Apr 2022","Bavaria1309/status/1511676770159939584","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@Masulla","MarciaMasulla","What Fashion Week is like in the metaverse https://t.co/dgzeMcQ8sD","0","0","0","1648695998000","31 Mar 2022","Masulla/status/1509366533507661830","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Cablelabelsca","Cable Labels Canada","Top story: Did Metaverse Fashion Week show us the way for virtual brand experiences? Well, sort of | Marketing | Campaign Asia https://t.co/8glnZPiMYT, see more https://t.co/AZOikMc2ef","0","0","0","1648963051000","03 Apr 2022","Cablelabelsca/status/1510486634382475264","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Kiwes","Kimberly H.","Must Read: Condé Nast Staffers Form Union, Lessons From Metaverse Fashion Week https://t.co/CkUMZEmqLV https://t.co/9m6AZh83tv","0","1","0","1648570803000","29 Mar 2022","Kiwes/status/1508841427119185923","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@FatahianHamed","(L3, ❄️)(💙,🧡)🏰🛸(📦,💫) (🌸, 🌿)websky.eth.bit","#MVFW #dzzit https://t.co/txrRV8dVO3","0","0","0","1649246714000","06 Apr 2022","FatahianHamed/status/1511676401983840260","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@Harbour128","Richard Hue","The first-ever #Metaverse Fashion Week: Digital fashion is here to stay https://t.co/LFGwxNwr7q via @cointelegraph #startups","0","0","0","1649871904000","13 Apr 2022","Harbour128/status/1514298638759084036","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Metaverse | startups"
"@CryptoNegocios1","Crypto Negocios","How Luxury Retail’s Big Metaverse Fashion Week Experiment In Decentraland Played Out With Virtual Stores, NFT Wearables, A Bored Ape Collaboration And More : ethereum https://t.co/1QciFbiIAX","0","0","0","1648514441000","29 Mar 2022","CryptoNegocios1/status/1508605028101091332","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@armin25456822","Prince.Merci","https://t.co/FDh2uVDJAw #MVFW #DAZZLE","0","0","0","1649256167000","06 Apr 2022","armin25456822/status/1511716052673171464","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@k_tabaki","0.lens (💙,🧡)🛸(📦,💫) 🌸, 🌿🌘tabaki.eth t.bit","#dzzit #MVFW https://t.co/QuyfDSNY4I","0","0","0","1649244364000","06 Apr 2022","k_tabaki/status/1511666545738469383","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","dzzit | MVFW"
"@fortunecat12138","fortune🐱","#DAZZLE #MVFW .good https://t.co/CgzaiLqg0B","0","0","0","1649255691000","06 Apr 2022","fortunecat12138/status/1511714052703387655","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@zhangxiaobao11","fuckbullshit.eth (:D, :D)🛸orzzz.lens (🌸, 🌿)","https://t.co/BJqhDC4Rjf #MVFW #DAZZLE","0","0","0","1649247189000","06 Apr 2022","zhangxiaobao11/status/1511678395100569601","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@johnhu432","sternocleidomastoid.eth(L3, ❄️)","https://t.co/j5zvKWytSB #MVFW #dzzit https://t.co/0touYehxky","0","0","0","1649296376000","07 Apr 2022","johnhu432/status/1511884701187063808","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@AssetOpk","OPK Digital Asset. Trade Now!","The first-ever Metaverse Fashion Week: Digital fashion is here to stay https://t.co/hDYRmgaFBL #bizassetinsights #bacdaily #BusinessTokenization #bizaltercapital #tokenization","0","0","0","1649658993000","11 Apr 2022","AssetOpk/status/1513405623743889411","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","bizassetinsights | bacdaily | BusinessTokenization | bizaltercapital | tokenization"
"@TheMarjan","marjan moghaddam 💎","This was an awesome panel in Fashion Week in the Metaverse, for Body & Architecture show great job @davidcash888 ! https://t.co/6qn1rT0E1h","0","1","7","1648476641000","28 Mar 2022","TheMarjan/status/1508446480482381831","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@icona971223","30667.eth","https://t.co/7w7KhdtRcp #MVFW #DAZZLE #MVFW","0","0","0","1649234559000","06 Apr 2022","icona971223/status/1511625421921878025","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE | MVFW"
"@AnybodiesNFT","ANYBODIES","This past weekend @decentraland hosted ""Metaverse Fashion Week"". The lineup of luxury brands that participated included: @dolcegabbana @TommyHilfiger @EsteeLauder @giuseppezanotti and many more. With a strong turnout of participants, NFT Wearables proved to be of high Demand. https://t.co/CKULTFbPOH","3","20","56","1648559066000","29 Mar 2022","AnybodiesNFT/status/1508792198539718657","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@DeNiloNil","Maurizio Caon","#Fashion week in the #Metaverse https://t.co/Yp1vILfEFd","0","0","0","1648730366000","31 Mar 2022","DeNiloNil/status/1509510679627284480","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Fashion | Metaverse"
"@luckycomingeth","62369.lens(💙,🧡)","https://t.co/bIK0o1dTtm #MVFW #DAZZLE","0","0","0","1649232948000","06 Apr 2022","luckycomingeth/status/1511618661890797568","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@zuzia98974","Zuzia","https://t.co/K6txrIvtjM #MVFW #dzzit","0","0","0","1649243680000","06 Apr 2022","zuzia98974/status/1511663677757595654","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@ReksamWasp","ReksamWasp(💙,🧡)","#DAZZLE #MVFW https://t.co/uTcFOgCtbK","0","0","0","1649258921000","06 Apr 2022","ReksamWasp/status/1511727602251501571","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@BrankoBoro","Branko Boro","Paris Fashion Week supports the metaverse #Blockchain #digital via https://t.co/JTOOTycanK https://t.co/6d6iA8OMaG","0","2","1","1650619036000","22 Apr 2022","BrankoBoro/status/1517432336966733830","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Blockchain | digital"
"@zhanglala0810k","张喇喇(L,3)","https://t.co/BjdTdFRk56 #MVFW #dzzit","1","0","0","1649570950000","10 Apr 2022","zhanglala0810k/status/1513036346314551299","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@blocksheep520","blocksheep","https://t.co/IWFq4RiKPb #MVFW #dzzit","0","0","0","1649246155000","06 Apr 2022","blocksheep520/status/1511674055723651075","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@ga7actic","Real Account) IAMJames66DaGOAT 👨🏾‍🚀👁🛸🔺","Luxury brands join Decentraland's Metaverse Fashion Week #CryptoCurrencies #ux via https://t.co/GRL3sTowfz https://t.co/DtUDbEPu4o","1","0","0","1649168268000","05 Apr 2022","ga7actic/status/1511347377294168072","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","CryptoCurrencies | ux"
"@BonrolleDomains","tintín.eth","The Future of Modelling 👀 #ens #virtualmodel #nfts #nft #ensdomains #Etherum #modelling #model #digitalfashion #fashion #MVFW https://t.co/e11vrFl9IF","6","3","39","1649683265000","11 Apr 2022","BonrolleDomains/status/1513507431560667146","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","ens | virtualmodel | nfts | nft | ensdomains | Etherum | modelling | model | digitalfashion | fashion | MVFW"
"@mrchavosh","Chavosh","https://t.co/yJfLbYnMNK #MVFW #DAZZLE","0","0","0","1649243049000","06 Apr 2022","mrchavosh/status/1511661027980713988","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@Maryemame","Mary Ema","Metaverse Fashion Week 2022: The best street style looks - Vogue Singapore https://t.co/QEzIg4z30x","0","0","0","1649231734000","06 Apr 2022","Maryemame/status/1511613572052361216","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@Thisisalireza1","Thisisalirezakhan.bit🏰🌘 Xmas.bit","#DAZZLE #MVFW","0","0","1","1649244330000","06 Apr 2022","Thisisalireza1/status/1511666404105371655","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","DAZZLE | MVFW"
"@LelandRanieri4","Leland Ranieri","https://t.co/oxQeUqMc2i #MVFW #dzzit","0","0","0","1649327898000","07 Apr 2022","LelandRanieri4/status/1512016911789277184","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@lucasguzman3d","lucasguzman3d","I'm checking out the @decentraland #MVFW Metaverse Fashion week. And I feel so underdressed. #Metaverse #NFT https://t.co/VBWc60qx8j","0","0","8","1648408353000","27 Mar 2022","lucasguzman3d/status/1508160062367354896","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","MVFW | Metaverse | NFT"
"@linsan56581635","linsan.lens","https://t.co/TGNQI07Am3 #MVFW #RAZZLE https://t.co/AfKCpqGDoJ","0","0","0","1649235311000","06 Apr 2022","linsan56581635/status/1511628574218137604","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | RAZZLE"
"@newpaper24","Newpaper24","Estee Lauder named as exclusive beauty partner for Decentraland’s metaverse fashion week – NEWPAPER24 https://t.co/50cCnnw9Lt","0","0","0","1648543649000","29 Mar 2022","newpaper24/status/1508727534791311362","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@MostafaHajizad4","MostafaHajizadeh","https://t.co/xixKZ9cFOC #MVFW #DAZZLE https://t.co/Na78OFFrhs","0","0","0","1649257176000","06 Apr 2022","MostafaHajizad4/status/1511720283455078403","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@startseoficial","StartSe","Com direito a shows e desfiles virtuais... 👀 #metaverso #fashionweek #mvfw https://t.co/FSgmc9PvEL","0","0","1","1649358002000","07 Apr 2022","startseoficial/status/1512143178127724545","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","metaverso | fashionweek | mvfw"
"@Alikobijon","Alireza Ebrahimi","https://t.co/5OSBO1pXLl #MVFW #DAZZLE https://t.co/5OSBO1pXLl #MVFW #DAZZLE","0","0","0","1649269906000","06 Apr 2022","Alikobijon/status/1511773676529946624","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE | MVFW | DAZZLE"
"@yandan19899","maupassant.🔱🌎","https://t.co/OQgAAnPD7i #MVFW #DAZZLE","0","0","0","1649249053000","06 Apr 2022","yandan19899/status/1511686211697451009","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@wanphox","Wanphox","#Metaverse Fashion Week https://t.co/buwM5HTImB","0","0","0","1648500210000","28 Mar 2022","wanphox/status/1508545335358066693","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","Metaverse"
"@prosongit","0xsorker","The First-of-Its-Kind Metaverse Fashion Week Was Held in March: Here Are 5 Major Takeaways https://t.co/AhXtWjgLXc","0","0","0","1650300252000","18 Apr 2022","prosongit/status/1516095259066916878","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@nft_france","NFT France 🇫🇷 | nftfrance.lens","@TommyHilfiger à la Métaverse Fashion Week 👇 https://t.co/qNLRC5bQzY","0","0","0","1648565123000","29 Mar 2022","nft_france/status/1508817602268872706","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@vestaherrick","vesta herrick","https://t.co/ZYjGqLxvbA #MVFW #DAZZLE","0","0","0","1649245504000","06 Apr 2022","vestaherrick/status/1511671328310407174","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@qinliu281726179","liu10086.eth .hft.lens(📦,💫)🌘","https://t.co/o2SlU8FkUH #MVFW #DAZZLE","0","0","0","1649251124000","06 Apr 2022","qinliu281726179/status/1511694900449841153","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@lambeajulo","𝕵𝖚𝖑𝖎𝖊𝖓 𝕷𝖆𝖒𝖇𝖊𝖆","Metaverse Fashion Week was a weird dystopian fever dream https://t.co/cK5MkAoA4C","0","0","0","1648671280000","30 Mar 2022","lambeajulo/status/1509262857451544587","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@WillimNadine","Nadine Willim","Fashion week prep looks very different in the metaverse! ""Instead of renting outfits and planning travel routes, I was downloading Google Chrome extensions and over-thinking the creation of my digital avatar."" https://t.co/n7rDH88Rgl","0","0","1","1648897368000","02 Apr 2022","WillimNadine/status/1510211140436967424","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@DCLCurations","DCLCurations.eth","I dont know how I'm just seeing this but THANKYOU to @DCLBabyDolls for awarding me the Best Curator award during @decentraland's Metaverse Fashion Week! Another big thanks to @HardArchitects and @PangeaDAO for the work they put in to make it all happen! Y'all r truly amazing! https://t.co/4P91wxlDCq","6","5","33","1648994626000","03 Apr 2022","DCLCurations/status/1510619069799612419","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
"@bingbin97536502","冰冰🌘","https://t.co/teKqNZqoOr #MVFW #dzzit","0","0","0","1649401369000","08 Apr 2022","bingbin97536502/status/1512325072652050433","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@MchrisChrist","Christopher Madueke","Trending on #LunarCrush: ""I went to fashion week in the metaverse"" via @CNN Top coin mentions $btc https://t.co/EYOHjvOusC","0","0","0","1648672442000","30 Mar 2022","MchrisChrist/status/1509267731295711243","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query","LunarCrush"
"@irochkamasha","Ирина ","#MVFW #dzzit https://t.co/BYt76OLF2Z","0","0","0","1649247004000","06 Apr 2022","irochkamasha/status/1511677620496535556","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | dzzit"
"@BornaZaryabi","Borna Zaryabi","https://t.co/yOgh3xFECU #MVFW #DAZZLE","0","0","1","1649242052000","06 Apr 2022","BornaZaryabi/status/1511656846201073664","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","MVFW | DAZZLE"
"@FLOG2499_2","(📦,💫) (💙,🧡).L2 (🌸, 🌿)🌘(☁️, ☁️)(L3, ❄️).eth","Beating Heart #dzzit #MVFW https://t.co/fXkyYD0rtr","0","0","0","1649247973000","06 Apr 2022","FLOG2499_2/status/1511681683082612741","https://twitter.com/search?q=mvfw%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query&f=top","dzzit | MVFW"
"@Goldstarweb","Goldstar","NFT adoption: Tokens take the runway at Metaverse Fashion Week https://t.co/LFYJs1Yfh3 https://t.co/c9tETczcn9","0","0","0","1648565710000","29 Mar 2022","Goldstarweb/status/1508820064090398724","https://twitter.com/search?lang=en&q=metaverse%20fashion%20week%20until%3A2022-04-27%20since%3A2022-02-23&src=typed_query",""
