participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.prolific_completion_url,feed.1.player.id_in_group,feed.1.player.role,feed.1.player.payoff,feed.1.player.treatment,feed.1.player.privacy_time,feed.1.group.id_in_subsession,feed.1.subsession.round_number,questionnaire.1.player.id_in_group,questionnaire.1.player.role,questionnaire.1.player.payoff,questionnaire.1.player.brand_equity_1,questionnaire.1.player.brand_equity_2,questionnaire.1.player.brand_equity_3,questionnaire.1.player.brand_equity_4,questionnaire.1.player.brand_clarity_1,questionnaire.1.player.brand_clarity_2,questionnaire.1.player.brand_clarity_3,questionnaire.1.player.brand_clarity_4,questionnaire.1.player.brand_clarity_5,questionnaire.1.player.risk_1,questionnaire.1.player.risk_2,questionnaire.1.player.risk_3,questionnaire.1.player.risk_4,questionnaire.1.player.risk_5,questionnaire.1.player.trust_1,questionnaire.1.player.trust_2,questionnaire.1.player.trust_3,questionnaire.1.player.trust_4,questionnaire.1.player.pollution_1,questionnaire.1.player.pollution_2_r,questionnaire.1.player.pollution_3,questionnaire.1.player.persuasive_1,questionnaire.1.player.persuasive_2,questionnaire.1.player.persuasive_3,questionnaire.1.player.persuasive_4,questionnaire.1.player.prestige_1,questionnaire.1.player.prestige_2,questionnaire.1.player.prestige_3,questionnaire.1.player.NFT_ownership,questionnaire.1.player.web3_interest,questionnaire.1.player.fashion_interest_1,questionnaire.1.player.fashion_interest_2,questionnaire.1.player.fashion_interest_3,questionnaire.1.player.fashion_interest_4,questionnaire.1.player.age,questionnaire.1.player.gender,questionnaire.1.player.education,questionnaire.1.player.income,questionnaire.1.player.completed_survey,questionnaire.1.group.id_in_subsession,questionnaire.1.subsession.round_number
352,7l56pz7k,5a7b9e845292b8000122a8bc,0,14,14,questionnaire,Debriefing,2022-12-01 02:14:37.916008,1,,,0.0,"    doc community                 id  ... pic_available icon row 12   19     web11                NaN  ...         False   Ξd   1 9    20     web12                NaN  ...         False   Jo   2 8    18     web10                NaN  ...          True   Bo   3 2    12   fashion           1.51E+18  ...         False   Es   4 3     2   fashion           1.51E+18  ...          True   Es   5 5    10      web7                NaN  ...         False   Cr   6 18   27     web14                NaN  ...         False   St   7 14    7      web4                NaN  ...         False   Bi   8 24   26     web13                NaN  ...          True   No   9 20   28     web15                NaN  ...          True   Ca  10 23    8      web5                NaN  ...         False   Tr  11 19   30     web17                NaN  ...          True   Su  12 7    36     web18                NaN  ...          True   Kc  13 22    9      web6                NaN  ...         False   Cr  14 1    15   fashion           1.51E+18  ...          True   Es  15 16   37     web19                NaN  ...         False   St  16 15   16      web8                NaN  ...          True   Ar  17 13   29     web16                NaN  ...         False   Wh  18 10    6      web3                NaN  ...          True   Λv  19 11   39     web21                NaN  ...         False   Cr  20 0    21   fashion  1,50663040029e+18  ...         False   Es  21 6    17      web9                NaN  ...         False   Ma  22 21   38     web20                NaN  ...         False   St  23 17   40     web22                NaN  ...          True   Ag  24 4     4   fashion           1.51E+18  ...          True   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,352,,0.0,polluted,,1,1,352,,0.0,2,3,2,1,3,4,3,3,3,6,5,6,6,6,2,2,2,2,5,3,5,2,2,2,2,3,3,3,0,0,1,1,1,1,22,1,5,8,1,1,1
353,6dv133lh,6137ac01b8ff9b79e14eded1,0,9,14,questionnaire,Persuasion,2022-12-01 02:14:51.196435,1,,,0.0,"    doc community                 id  ... pic_available icon row 11   21   fashion  1,50663040029e+18  ...         False   Es   1 2    35   fashion           1.51E+18  ...          True   Es   2 22    8      web5                NaN  ...         False   Tr   3 10    3   fashion           1.51E+18  ...          True   Es   4 6    34   fashion           1.51E+18  ...         False   Es   5 7    11   fashion           1.51E+18  ...         False   Es   6 3    25   fashion           1.51E+18  ...          True   Es   7 13   24   fashion           1.51E+18  ...         False   Es   8 16   23   fashion           1.51E+18  ...          True   Es   9 18   32   fashion           1.51E+18  ...         False   Es  10 21    9      web6                NaN  ...         False   Cr  11 9     5   fashion           1.51E+18  ...          True   Es  12 23   40     web22                NaN  ...          True   Ag  13 12   33   fashion           1.51E+18  ...         False   Es  14 4    13   fashion           1.51E+18  ...          True   Es  15 24   38     web20                NaN  ...         False   St  16 17   14   fashion           1.51E+18  ...          True   Es  17 1    15   fashion           1.51E+18  ...          True   Es  18 20   28     web15                NaN  ...          True   Ca  19 0    31   fashion           1.50E+18  ...         False   Es  20 15   22   fashion           1.51E+18  ...          True   Es  21 14    2   fashion           1.51E+18  ...          True   Es  22 8     1   fashion           1.51E+18  ...         False   Es  23 5     4   fashion           1.51E+18  ...          True   Es  24 19   12   fashion           1.51E+18  ...         False   Es  25  [25 rows x 41 columns]",,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,353,,0.0,clean,,1,1,353,,0.0,5,6,6,4,5,5,5,6,6,3,5,3,3,4,5,5,5,6,,,,,,,,6,6,6,,,,,,,,,,,0,1,1
354,zhrkou5q,604db6324496c57afe822770,0,2,14,feed,B_Instructions,2022-12-01 02:14:51.158741,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,354,,0.0,polluted,,1,1,354,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
355,90gwets7,600309c2282af236dc94ee2c,0,14,14,questionnaire,Debriefing,2022-12-01 02:15:07.180172,1,,,0.0,"    doc community                 id  ... pic_available icon row 3    14   fashion           1.51E+18  ...          True   Es   1 6     5   fashion           1.51E+18  ...          True   Es   2 8    35   fashion           1.51E+18  ...          True   Es   3 16   32   fashion           1.51E+18  ...         False   Es   4 1    31   fashion           1.50E+18  ...         False   Es   5 20   20     web12                NaN  ...         False   Jo   6 12    4   fashion           1.51E+18  ...          True   Es   7 5     2   fashion           1.51E+18  ...          True   Es   8 18   22   fashion           1.51E+18  ...          True   Es   9 17   33   fashion           1.51E+18  ...         False   Es  10 0    13   fashion           1.51E+18  ...          True   Es  11 2    23   fashion           1.51E+18  ...          True   Es  12 4    34   fashion           1.51E+18  ...         False   Es  13 13   24   fashion           1.51E+18  ...         False   Es  14 19   21   fashion  1,50663040029e+18  ...         False   Es  15 7    11   fashion           1.51E+18  ...         False   Es  16 11   12   fashion           1.51E+18  ...         False   Es  17 14   15   fashion           1.51E+18  ...          True   Es  18 9     1   fashion           1.51E+18  ...         False   Es  19 23   26     web13                NaN  ...          True   No  20 24   39     web21                NaN  ...         False   Cr  21 10   25   fashion           1.51E+18  ...          True   Es  22 22   17      web9                NaN  ...         False   Ma  23 21   38     web20                NaN  ...         False   St  24 15    3   fashion           1.51E+18  ...          True   Es  25  [25 rows x 41 columns]",1,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,355,,0.0,clean,,1,1,355,,0.0,3,3,4,1,5,4,4,4,4,5,5,5,3,3,3,2,3,3,2,4,4,2,3,4,3,2,3,2,0,0,1,1,1,1,22,2,5,5,1,1,1
356,5alesfa7,60f6da0ed57b11b3b7e4159e,0,3,14,feed,C_Tweets,2022-12-01 02:15:24.090872,1,,,0.0,    doc community        id  ... pic_available icon row 9    28     web15       NaN  ...          True   Ca   1 23   16      web8       NaN  ...          True   Ar   2 18   20     web12       NaN  ...         False   Jo   3 6    38     web20       NaN  ...         False   St   4 15    9      web6       NaN  ...         False   Cr   5 20   39     web21       NaN  ...         False   Cr   6 8    30     web17       NaN  ...          True   Su   7 14    6      web3       NaN  ...          True   Λv   8 1    35   fashion  1.51E+18  ...          True   Es   9 19   10      web7       NaN  ...         False   Cr  10 3    33   fashion  1.51E+18  ...         False   Es  11 4     1   fashion  1.51E+18  ...         False   Es  12 16   40     web22       NaN  ...          True   Ag  13 0     5   fashion  1.51E+18  ...          True   Es  14 17   17      web9       NaN  ...         False   Ma  15 7     7      web4       NaN  ...         False   Bi  16 22   36     web18       NaN  ...          True   Kc  17 10   29     web16       NaN  ...         False   Wh  18 12   19     web11       NaN  ...         False   Ξd  19 21   26     web13       NaN  ...          True   No  20 5     8      web5       NaN  ...         False   Tr  21 24   27     web14       NaN  ...         False   St  22 11   18     web10       NaN  ...          True   Bo  23 13   37     web19       NaN  ...         False   St  24 2     3   fashion  1.51E+18  ...          True   Es  25  [25 rows x 41 columns],,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,356,,0.0,polluted,,1,1,356,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
357,y70x9gkr,6305235d094b81500c5e3371,0,3,14,feed,C_Tweets,2022-12-01 02:15:54.252814,1,,,0.0,"    doc community                 id  ... pic_available icon row 4     4   fashion           1.51E+18  ...          True   Es   1 1    35   fashion           1.51E+18  ...          True   Es   2 5    12   fashion           1.51E+18  ...         False   Es   3 24   36     web18                NaN  ...          True   Kc   4 14   15   fashion           1.51E+18  ...          True   Es   5 8    22   fashion           1.51E+18  ...          True   Es   6 2    33   fashion           1.51E+18  ...         False   Es   7 16   23   fashion           1.51E+18  ...          True   Es   8 7    24   fashion           1.51E+18  ...         False   Es   9 9    11   fashion           1.51E+18  ...         False   Es  10 22   28     web15                NaN  ...          True   Ca  11 10   31   fashion           1.50E+18  ...         False   Es  12 3    25   fashion           1.51E+18  ...          True   Es  13 13   14   fashion           1.51E+18  ...          True   Es  14 17    1   fashion           1.51E+18  ...         False   Es  15 19    5   fashion           1.51E+18  ...          True   Es  16 18   34   fashion           1.51E+18  ...         False   Es  17 12   21   fashion  1,50663040029e+18  ...         False   Es  18 15    3   fashion           1.51E+18  ...          True   Es  19 21   38     web20                NaN  ...         False   St  20 20   18     web10                NaN  ...          True   Bo  21 6     2   fashion           1.51E+18  ...          True   Es  22 23   37     web19                NaN  ...         False   St  23 11   13   fashion           1.51E+18  ...          True   Es  24 0    32   fashion           1.51E+18  ...         False   Es  25  [25 rows x 41 columns]",,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,357,,0.0,clean,,1,1,357,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
358,bnk2y402,5eac2cc56665cc23af76e945,0,6,14,questionnaire,Prestige,2022-12-01 02:16:05.032273,1,,,0.0,"    doc community                 id  ... pic_available icon row 0     2   fashion           1.51E+18  ...          True   Es   1 19   20     web12                NaN  ...         False   Jo   2 21   27     web14                NaN  ...         False   St   3 8    17      web9                NaN  ...         False   Ma   4 7    16      web8                NaN  ...          True   Ar   5 23    6      web3                NaN  ...          True   Λv   6 10   36     web18                NaN  ...          True   Kc   7 17   26     web13                NaN  ...          True   No   8 4    21   fashion  1,50663040029e+18  ...         False   Es   9 16   30     web17                NaN  ...          True   Su  10 15   10      web7                NaN  ...         False   Cr  11 11   29     web16                NaN  ...         False   Wh  12 9    18     web10                NaN  ...          True   Bo  13 18   37     web19                NaN  ...         False   St  14 20   38     web20                NaN  ...         False   St  15 6     7      web4                NaN  ...         False   Bi  16 2    22   fashion           1.51E+18  ...          True   Es  17 5     9      web6                NaN  ...         False   Cr  18 12    8      web5                NaN  ...         False   Tr  19 22   39     web21                NaN  ...         False   Cr  20 14   40     web22                NaN  ...          True   Ag  21 1    33   fashion           1.51E+18  ...         False   Es  22 13   28     web15                NaN  ...          True   Ca  23 3     4   fashion           1.51E+18  ...          True   Es  24 24   19     web11                NaN  ...         False   Ξd  25  [25 rows x 41 columns]",,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,358,,0.0,polluted,,1,1,358,,0.0,2,5,1,1,5,3,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
359,a27p7df5,5bf008bec5260b0001d5a317,0,2,14,feed,B_Instructions,2022-12-01 02:16:08.176233,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,359,,0.0,clean,,1,1,359,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
360,8agl563l,5f9261c7e1a8d117eadb3ba9,0,3,14,feed,C_Tweets,2022-12-01 02:16:12.336171,1,,,0.0,    doc community        id  ... pic_available icon row 13   18     web10       NaN  ...          True   Bo   1 19   36     web18       NaN  ...          True   Kc   2 23   16      web8       NaN  ...          True   Ar   3 21   26     web13       NaN  ...          True   No   4 5     9      web6       NaN  ...         False   Cr   5 9    39     web21       NaN  ...         False   Cr   6 8     6      web3       NaN  ...          True   Λv   7 22   27     web14       NaN  ...         False   St   8 16   29     web16       NaN  ...         False   Wh   9 15   30     web17       NaN  ...          True   Su  10 2    31   fashion  1.50E+18  ...         False   Es  11 20   19     web11       NaN  ...         False   Ξd  12 11   40     web22       NaN  ...          True   Ag  13 18   28     web15       NaN  ...          True   Ca  14 12   10      web7       NaN  ...         False   Cr  15 6    20     web12       NaN  ...         False   Jo  16 4    23   fashion  1.51E+18  ...          True   Es  17 1     1   fashion  1.51E+18  ...         False   Es  18 24    7      web4       NaN  ...         False   Bi  19 17   17      web9       NaN  ...         False   Ma  20 10    8      web5       NaN  ...         False   Tr  21 0    34   fashion  1.51E+18  ...         False   Es  22 3    22   fashion  1.51E+18  ...          True   Es  23 14   37     web19       NaN  ...         False   St  24 7    38     web20       NaN  ...         False   St  25  [25 rows x 41 columns],,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,360,,0.0,polluted,,1,1,360,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
361,t9495h0x,5e3461bd8ec4fc0230fef43a,0,2,14,feed,B_Instructions,2022-12-01 02:16:42.049945,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,361,,0.0,clean,,1,1,361,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
362,fxovwc2o,6387984be099d077b7cd8508,0,2,14,feed,B_Instructions,2022-12-01 02:16:57.495751,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,362,,0.0,polluted,,1,1,362,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
363,8br2k5o9,614ce6a7a33bac955957f7a6,0,2,14,feed,B_Instructions,2022-12-01 02:17:05.975118,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,363,,0.0,clean,,1,1,363,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
364,u5uqxxhe,61111f80a05a077bf87b76a7,0,2,14,feed,B_Instructions,2022-12-01 02:17:08.723874,1,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,364,,0.0,polluted,,1,1,364,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
365,0l7ypzvf,,0,0,14,,,,0,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,365,,0.0,clean,,1,1,365,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
366,7q744xk7,,0,0,14,,,,0,,,0.0,,,ay89kzzw,,,,,0,2.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=C1MXRORR,366,,0.0,polluted,,1,1,366,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
