participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.tweets,participant.finished,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.prolific_completion_url,feed.1.player.id_in_group,feed.1.player.role,feed.1.player.payoff,feed.1.player.treatment,feed.1.player.privacy_time,feed.1.player.completed_survey,feed.1.player.affective0,feed.1.player.affective1,feed.1.player.affective2,feed.1.player.affective3,feed.1.player.affective4,feed.1.player.affective5,feed.1.player.affective6,feed.1.player.affective7,feed.1.player.affective8,feed.1.player.affective9,feed.1.player.affective10,feed.1.player.affective11,feed.1.player.affective12,feed.1.player.affective13,feed.1.player.affective14,feed.1.player.affective15,feed.1.player.affective16,feed.1.player.affective17,feed.1.player.affective18,feed.1.player.affective19,feed.1.player.affective20,feed.1.player.affective21,feed.1.player.affective22,feed.1.player.affective23,feed.1.player.affective24,feed.1.player.affective25,feed.1.player.affective26,feed.1.player.affective27,feed.1.player.affective28,feed.1.player.affective29,feed.1.player.affective30,feed.1.player.affective31,feed.1.player.affective32,feed.1.player.affective33,feed.1.player.affective34,feed.1.player.affective35,feed.1.player.affective36,feed.1.player.affective37,feed.1.player.affective38,feed.1.player.affective39,feed.1.player.affective40,feed.1.player.fashion0,feed.1.player.fashion1,feed.1.player.fashion2,feed.1.player.fashion3,feed.1.player.fashion4,feed.1.player.fashion5,feed.1.player.fashion6,feed.1.player.fashion7,feed.1.player.fashion8,feed.1.player.fashion9,feed.1.player.fashion10,feed.1.player.fashion11,feed.1.player.fashion12,feed.1.player.fashion13,feed.1.player.fashion14,feed.1.player.fashion15,feed.1.player.fashion16,feed.1.player.fashion17,feed.1.player.fashion18,feed.1.player.fashion19,feed.1.player.fashion20,feed.1.player.fashion21,feed.1.player.fashion22,feed.1.player.fashion23,feed.1.player.fashion24,feed.1.player.fashion25,feed.1.player.fashion26,feed.1.player.fashion27,feed.1.player.fashion28,feed.1.player.fashion29,feed.1.player.fashion30,feed.1.player.fashion31,feed.1.player.fashion32,feed.1.player.fashion33,feed.1.player.fashion34,feed.1.player.fashion35,feed.1.player.fashion36,feed.1.player.fashion37,feed.1.player.fashion38,feed.1.player.fashion39,feed.1.player.fashion40,feed.1.player.urgent0,feed.1.player.urgent1,feed.1.player.urgent2,feed.1.player.urgent3,feed.1.player.urgent4,feed.1.player.urgent5,feed.1.player.urgent6,feed.1.player.urgent7,feed.1.player.urgent8,feed.1.player.urgent9,feed.1.player.urgent10,feed.1.player.urgent11,feed.1.player.urgent12,feed.1.player.urgent13,feed.1.player.urgent14,feed.1.player.urgent15,feed.1.player.urgent16,feed.1.player.urgent17,feed.1.player.urgent18,feed.1.player.urgent19,feed.1.player.urgent20,feed.1.player.urgent21,feed.1.player.urgent22,feed.1.player.urgent23,feed.1.player.urgent24,feed.1.player.urgent25,feed.1.player.urgent26,feed.1.player.urgent27,feed.1.player.urgent28,feed.1.player.urgent29,feed.1.player.urgent30,feed.1.player.urgent31,feed.1.player.urgent32,feed.1.player.urgent33,feed.1.player.urgent34,feed.1.player.urgent35,feed.1.player.urgent36,feed.1.player.urgent37,feed.1.player.urgent38,feed.1.player.urgent39,feed.1.player.urgent40,feed.1.player.financial0,feed.1.player.financial1,feed.1.player.financial2,feed.1.player.financial3,feed.1.player.financial4,feed.1.player.financial5,feed.1.player.financial6,feed.1.player.financial7,feed.1.player.financial8,feed.1.player.financial9,feed.1.player.financial10,feed.1.player.financial11,feed.1.player.financial12,feed.1.player.financial13,feed.1.player.financial14,feed.1.player.financial15,feed.1.player.financial16,feed.1.player.financial17,feed.1.player.financial18,feed.1.player.financial19,feed.1.player.financial20,feed.1.player.financial21,feed.1.player.financial22,feed.1.player.financial23,feed.1.player.financial24,feed.1.player.financial25,feed.1.player.financial26,feed.1.player.financial27,feed.1.player.financial28,feed.1.player.financial29,feed.1.player.financial30,feed.1.player.financial31,feed.1.player.financial32,feed.1.player.financial33,feed.1.player.financial34,feed.1.player.financial35,feed.1.player.financial36,feed.1.player.financial37,feed.1.player.financial38,feed.1.player.financial39,feed.1.player.financial40,feed.1.group.id_in_subsession,feed.1.subsession.round_number,questionnaire.1.player.id_in_group,questionnaire.1.player.role,questionnaire.1.player.payoff,questionnaire.1.player.brand_equity_1,questionnaire.1.player.brand_equity_2,questionnaire.1.player.brand_equity_3,questionnaire.1.player.brand_equity_4,questionnaire.1.player.brand_clarity_1,questionnaire.1.player.brand_clarity_2,questionnaire.1.player.brand_clarity_3,questionnaire.1.player.brand_clarity_4,questionnaire.1.player.brand_clarity_5,questionnaire.1.player.risk_1,questionnaire.1.player.risk_2,questionnaire.1.player.risk_3,questionnaire.1.player.risk_4,questionnaire.1.player.risk_5,questionnaire.1.player.trust_1,questionnaire.1.player.trust_2,questionnaire.1.player.trust_3,questionnaire.1.player.trust_4,questionnaire.1.player.pollution_1,questionnaire.1.player.pollution_2_r,questionnaire.1.player.pollution_3,questionnaire.1.player.persuasive_1,questionnaire.1.player.persuasive_2,questionnaire.1.player.persuasive_3,questionnaire.1.player.persuasive_4,questionnaire.1.player.prestige_1,questionnaire.1.player.prestige_2,questionnaire.1.player.prestige_3,questionnaire.1.player.completed_survey,questionnaire.1.group.id_in_subsession,questionnaire.1.subsession.round_number
401,x3cl386f,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,401,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,401,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
402,qn1jaiy9,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,402,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,402,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
403,g5yrg92a,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,403,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,403,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
404,4jl59uk3,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,404,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,404,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
405,eobgatjn,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,405,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,405,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
406,lfml5fba,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,406,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,406,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
407,itjibial,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,407,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,407,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
408,yw8k3cm0,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,408,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,408,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
409,2m508be6,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,409,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,409,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
410,lseyx3wz,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,410,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,410,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
411,b5tjb1zx,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,411,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,411,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
412,u5tulpci,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,412,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,412,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
413,hzq2pcgo,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,413,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,413,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
414,45reli3i,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,414,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,414,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
415,zcpikb4h,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,415,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,415,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
416,88oditjs,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,416,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,416,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
417,p1okr8er,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,417,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,417,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
418,zltqqze8,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,418,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,418,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
419,vkkqvtg0,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,419,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,419,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
420,bxix4muy,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,420,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,420,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
421,6u66tb7n,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,421,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,421,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
422,o9mxgzv6,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,422,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,422,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
423,l2s08z2k,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,423,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,423,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
424,4h5oe86h,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,424,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,424,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
425,d1l10rj7,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,425,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,425,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
426,e70up6f3,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,426,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,426,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
427,1wvt7jla,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,427,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,427,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
428,kub41yid,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,428,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,428,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
429,1cq20yzb,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,429,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,429,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
430,huuxbdej,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,430,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,430,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
431,gmazg5n4,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,431,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,431,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
432,2nm2c29s,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,432,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,432,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
433,8zgqsa99,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,433,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,433,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
434,9mzb5tdm,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,434,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,434,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
435,70tv4ae3,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,435,,0.0,clean,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,435,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
436,mghv4xkg,,0,0,4,,,,0,,,0.0,,,5n8f24zr,,,,,0,1.1,Social_media_feed,1.0,https://app.prolific.co/submissions/complete?cc=CN9RGHY7,436,,0.0,polluted,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,436,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
