"","participant_code","item_tweet","rating","item","tweet","source"
"501","1bkh0km2","affective4",5,"affective","4","brands"
"502","h663junz","affective4",2,"affective","4","brands"
"503","gem9aoqj","affective4",NA,"affective","4","brands"
"504","1zvtzuqk","affective4",4,"affective","4","brands"
"505","evx0zc3a","affective4",NA,"affective","4","brands"
"506","me2ii5mz","affective4",3,"affective","4","brands"
"507","qva57gbb","affective4",NA,"affective","4","brands"
"508","toaoocz2","affective4",1,"affective","4","brands"
"509","nv1uy98b","affective4",1,"affective","4","brands"
"510","9h4ceqz2","affective4",NA,"affective","4","brands"
"511","n0wp5zd8","affective4",4,"affective","4","brands"
"512","x8ux5i6y","affective4",NA,"affective","4","brands"
"513","qoyax9r0","affective4",4,"affective","4","brands"
"514","xm509tw1","affective4",NA,"affective","4","brands"
"515","gqmkeow0","affective4",2,"affective","4","brands"
"516","6muoe37h","affective4",NA,"affective","4","brands"
"517","t2edihr0","affective4",1,"affective","4","brands"
"518","yz2beulm","affective4",NA,"affective","4","brands"
"519","fvemlgiw","affective4",3,"affective","4","brands"
"520","nl6xjpo7","affective4",NA,"affective","4","brands"
"521","fcsbtn6k","affective4",2,"affective","4","brands"
"522","curnl29o","affective4",7,"affective","4","brands"
"523","1tozm66a","affective4",NA,"affective","4","brands"
"524","iv519w8r","affective4",2,"affective","4","brands"
"525","acsdwiqr","affective4",NA,"affective","4","brands"
"526","4js2miwp","affective4",5,"affective","4","brands"
"527","jpfuvqgw","affective4",NA,"affective","4","brands"
"528","g1uvm9wv","affective4",2,"affective","4","brands"
"529","712u1e71","affective4",NA,"affective","4","brands"
"530","57q12bc7","affective4",2,"affective","4","brands"
"531","q5gaxvft","affective4",NA,"affective","4","brands"
"532","lcl3ehap","affective4",4,"affective","4","brands"
"533","l0vd19fj","affective4",NA,"affective","4","brands"
"534","pwkrzn40","affective4",1,"affective","4","brands"
"535","govzzomw","affective4",NA,"affective","4","brands"
"536","agykousy","affective4",4,"affective","4","brands"
"537","ngsqw49j","affective4",NA,"affective","4","brands"
"538","f8umy53m","affective4",2,"affective","4","brands"
"539","uzza49m6","affective4",NA,"affective","4","brands"
"540","8vcghghp","affective4",3,"affective","4","brands"
"541","f6y08krf","affective4",NA,"affective","4","brands"
"542","by4yanjb","affective4",2,"affective","4","brands"
"543","5vxkjued","affective4",NA,"affective","4","brands"
"544","pt1k2gya","affective4",3,"affective","4","brands"
"545","ba1ix5rs","affective4",6,"affective","4","brands"
"546","vgqiwli0","affective4",NA,"affective","4","brands"
"547","8ycp4uiv","affective4",4,"affective","4","brands"
"548","yoksfz80","affective4",NA,"affective","4","brands"
"549","mygg7jsf","affective4",1,"affective","4","brands"
"550","6135dpe8","affective4",NA,"affective","4","brands"
"551","c36345sy","affective4",1,"affective","4","brands"
"552","8u8yvyyo","affective4",NA,"affective","4","brands"
"553","e8rdjk5m","affective4",NA,"affective","4","brands"
"554","0srondmg","affective4",3,"affective","4","brands"
"555","og34gxwy","affective4",NA,"affective","4","brands"
"556","xp91wpet","affective4",1,"affective","4","brands"
"557","5rg41nue","affective4",NA,"affective","4","brands"
"558","jnkijng0","affective4",4,"affective","4","brands"
"559","he5c8uyo","affective4",NA,"affective","4","brands"
"560","rlo2oc87","affective4",2,"affective","4","brands"
"561","jcsufc2z","affective4",1,"affective","4","brands"
"562","mj3b11nc","affective4",NA,"affective","4","brands"
"563","cxt8ofo7","affective4",1,"affective","4","brands"
"564","0au9q0bv","affective4",NA,"affective","4","brands"
"565","bca7n5xk","affective4",2,"affective","4","brands"
"566","wjuluvfd","affective4",NA,"affective","4","brands"
"567","jg9stgrs","affective4",2,"affective","4","brands"
"568","xge3gw5y","affective4",NA,"affective","4","brands"
"569","ucwf1wvy","affective4",5,"affective","4","brands"
"570","5iozpviz","affective4",NA,"affective","4","brands"
"571","l0mtaawo","affective4",1,"affective","4","brands"
"572","0oewz2ea","affective4",NA,"affective","4","brands"
"573","kelsiw74","affective4",6,"affective","4","brands"
"574","2jb5hi60","affective4",NA,"affective","4","brands"
"575","gdu9lj7r","affective4",1,"affective","4","brands"
"576","uegydg7g","affective4",NA,"affective","4","brands"
"577","y3cyrwe1","affective4",3,"affective","4","brands"
"578","e8zwvzcw","affective4",NA,"affective","4","brands"
"579","a9lw8t9i","affective4",1,"affective","4","brands"
"580","nt90o9ux","affective4",NA,"affective","4","brands"
"581","pllysyhy","affective4",1,"affective","4","brands"
"582","4w4whaox","affective4",NA,"affective","4","brands"
"583","6ca3hvyu","affective4",2,"affective","4","brands"
"584","0w4ojw4o","affective4",NA,"affective","4","brands"
"585","9t5zoj2q","affective4",6,"affective","4","brands"
"586","yfaeo1to","affective4",NA,"affective","4","brands"
"587","p8e7vat8","affective4",5,"affective","4","brands"
"588","m6l8ynog","affective4",NA,"affective","4","brands"
"589","sp3z7jov","affective4",2,"affective","4","brands"
"590","2qm0d32j","affective4",NA,"affective","4","brands"
"591","p6kabpcv","affective4",4,"affective","4","brands"
"592","q8nk50gy","affective4",NA,"affective","4","brands"
"593","696w6ha8","affective4",1,"affective","4","brands"
"594","w4bv9bmk","affective4",NA,"affective","4","brands"
"595","wtbrvnca","affective4",2,"affective","4","brands"
"596","acje7hag","affective4",NA,"affective","4","brands"
"597","pj85w95c","affective4",2,"affective","4","brands"
"598","dmnv9fjr","affective4",NA,"affective","4","brands"
"599","gfs8j7lu","affective4",3,"affective","4","brands"
"600","fzyb8kza","affective4",NA,"affective","4","brands"
"601","18qwzl86","affective4",7,"affective","4","brands"
"602","wdx8mupu","affective4",NA,"affective","4","brands"
"603","gx4pzebq","affective4",2,"affective","4","brands"
"604","25quzehx","affective4",NA,"affective","4","brands"
"605","a8v3uhii","affective4",3,"affective","4","brands"
"606","p1nr4tt8","affective4",NA,"affective","4","brands"
"607","ih5pqp0z","affective4",4,"affective","4","brands"
"608","xwxx0fn3","affective4",NA,"affective","4","brands"
"609","ic4567h6","affective4",3,"affective","4","brands"
"610","60vs07wz","affective4",NA,"affective","4","brands"
"611","p5bppvqi","affective4",3,"affective","4","brands"
"612","g9w7l4zn","affective4",NA,"affective","4","brands"
"613","yahqo8w0","affective4",5,"affective","4","brands"
"614","tzsxb714","affective4",1,"affective","4","brands"
"615","rpq48z9e","affective4",NA,"affective","4","brands"
"616","1v5mg1sr","affective4",1,"affective","4","brands"
"617","opqmjbad","affective4",NA,"affective","4","brands"
"618","wtkedqqa","affective4",1,"affective","4","brands"
"619","770umb2c","affective4",NA,"affective","4","brands"
"620","o1cmcxd1","affective4",2,"affective","4","brands"
"621","ynhuka30","affective4",NA,"affective","4","brands"
"622","m92qu76p","affective4",4,"affective","4","brands"
"623","nfxr8nzu","affective4",NA,"affective","4","brands"
"624","5v5t2bfz","affective4",4,"affective","4","brands"
"625","qvechdho","affective4",NA,"affective","4","brands"
"626","lq7uarth","affective4",1,"affective","4","brands"
"627","vfte9rhd","affective4",NA,"affective","4","brands"
"628","yz0o7s93","affective4",1,"affective","4","brands"
"629","jx1hoqs5","affective5",5,"affective","5","brands"
"630","6yf74bre","affective5",NA,"affective","5","brands"
"631","ogdohkf8","affective5",3,"affective","5","brands"
"632","9was9jwj","affective5",NA,"affective","5","brands"
"633","g0v9p7we","affective5",2,"affective","5","brands"
"634","27uhtyxu","affective5",NA,"affective","5","brands"
"635","a89bdfnw","affective5",2,"affective","5","brands"
"636","gcap2hq5","affective5",1,"affective","5","brands"
"637","62sgf1q6","affective5",5,"affective","5","brands"
"638","agnsjv3u","affective5",NA,"affective","5","brands"
"639","z61pj3qh","affective5",NA,"affective","5","brands"
"640","i9lsmrra","affective5",3,"affective","5","brands"
"641","eh8427qe","affective5",NA,"affective","5","brands"
"642","hf2jc55w","affective5",3,"affective","5","brands"
"643","i6owifbh","affective5",NA,"affective","5","brands"
"644","8039ho03","affective5",2,"affective","5","brands"
"645","p8y66am4","affective5",NA,"affective","5","brands"
"646","fpejknpw","affective5",5,"affective","5","brands"
"647","crf9ios0","affective5",NA,"affective","5","brands"
"648","lrkhjbvs","affective5",3,"affective","5","brands"
"649","j80ligbl","affective5",NA,"affective","5","brands"
"650","yho59dh1","affective5",3,"affective","5","brands"
"651","n7ewy2cs","affective5",NA,"affective","5","brands"
"652","r02olzq0","affective5",2,"affective","5","brands"
"653","qq5poky6","affective5",NA,"affective","5","brands"
"654","ufnwpmau","affective5",1,"affective","5","brands"
"655","jr301tge","affective5",NA,"affective","5","brands"
"656","6vr1fp3w","affective5",2,"affective","5","brands"
"657","9i4oj2r2","affective5",NA,"affective","5","brands"
"658","1bkh0km2","affective5",5,"affective","5","brands"
"659","h663junz","affective5",4,"affective","5","brands"
"660","gem9aoqj","affective5",NA,"affective","5","brands"
"661","1zvtzuqk","affective5",6,"affective","5","brands"
"662","evx0zc3a","affective5",NA,"affective","5","brands"
"663","me2ii5mz","affective5",5,"affective","5","brands"
"664","qva57gbb","affective5",NA,"affective","5","brands"
"665","toaoocz2","affective5",3,"affective","5","brands"
"666","nv1uy98b","affective5",1,"affective","5","brands"
"667","9h4ceqz2","affective5",NA,"affective","5","brands"
"668","n0wp5zd8","affective5",2,"affective","5","brands"
"669","x8ux5i6y","affective5",NA,"affective","5","brands"
"670","qoyax9r0","affective5",2,"affective","5","brands"
"671","xm509tw1","affective5",NA,"affective","5","brands"
"672","gqmkeow0","affective5",3,"affective","5","brands"
"673","6muoe37h","affective5",NA,"affective","5","brands"
"674","t2edihr0","affective5",4,"affective","5","brands"
"675","yz2beulm","affective5",NA,"affective","5","brands"
"676","fvemlgiw","affective5",3,"affective","5","brands"
"677","nl6xjpo7","affective5",NA,"affective","5","brands"
"678","fcsbtn6k","affective5",1,"affective","5","brands"
"679","curnl29o","affective5",7,"affective","5","brands"
"680","1tozm66a","affective5",NA,"affective","5","brands"
"681","iv519w8r","affective5",2,"affective","5","brands"
"682","acsdwiqr","affective5",NA,"affective","5","brands"
"683","4js2miwp","affective5",5,"affective","5","brands"
"684","jpfuvqgw","affective5",NA,"affective","5","brands"
"685","g1uvm9wv","affective5",4,"affective","5","brands"
"686","712u1e71","affective5",NA,"affective","5","brands"
"687","57q12bc7","affective5",3,"affective","5","brands"
"688","q5gaxvft","affective5",NA,"affective","5","brands"
"689","lcl3ehap","affective5",4,"affective","5","brands"
"690","l0vd19fj","affective5",NA,"affective","5","brands"
"691","pwkrzn40","affective5",1,"affective","5","brands"
"692","govzzomw","affective5",NA,"affective","5","brands"
"693","agykousy","affective5",4,"affective","5","brands"
"694","ngsqw49j","affective5",NA,"affective","5","brands"
"695","f8umy53m","affective5",6,"affective","5","brands"
"696","uzza49m6","affective5",NA,"affective","5","brands"
"697","8vcghghp","affective5",3,"affective","5","brands"
"698","f6y08krf","affective5",NA,"affective","5","brands"
"699","by4yanjb","affective5",5,"affective","5","brands"
"700","5vxkjued","affective5",NA,"affective","5","brands"
"701","pt1k2gya","affective5",2,"affective","5","brands"
"702","ba1ix5rs","affective5",4,"affective","5","brands"
"703","vgqiwli0","affective5",NA,"affective","5","brands"
"704","8ycp4uiv","affective5",5,"affective","5","brands"
"705","yoksfz80","affective5",NA,"affective","5","brands"
"706","mygg7jsf","affective5",3,"affective","5","brands"
"707","6135dpe8","affective5",NA,"affective","5","brands"
"708","c36345sy","affective5",1,"affective","5","brands"
"709","8u8yvyyo","affective5",NA,"affective","5","brands"
"710","e8rdjk5m","affective5",NA,"affective","5","brands"
"711","0srondmg","affective5",1,"affective","5","brands"
"712","og34gxwy","affective5",NA,"affective","5","brands"
"713","xp91wpet","affective5",2,"affective","5","brands"
"714","5rg41nue","affective5",NA,"affective","5","brands"
"715","jnkijng0","affective5",3,"affective","5","brands"
"716","he5c8uyo","affective5",NA,"affective","5","brands"
"717","rlo2oc87","affective5",6,"affective","5","brands"
"718","jcsufc2z","affective5",5,"affective","5","brands"
"719","mj3b11nc","affective5",NA,"affective","5","brands"
"720","cxt8ofo7","affective5",1,"affective","5","brands"
"721","0au9q0bv","affective5",NA,"affective","5","brands"
"722","bca7n5xk","affective5",3,"affective","5","brands"
"723","wjuluvfd","affective5",NA,"affective","5","brands"
"724","jg9stgrs","affective5",2,"affective","5","brands"
"725","xge3gw5y","affective5",NA,"affective","5","brands"
"726","ucwf1wvy","affective5",5,"affective","5","brands"
"727","5iozpviz","affective5",NA,"affective","5","brands"
"728","l0mtaawo","affective5",1,"affective","5","brands"
"729","0oewz2ea","affective5",NA,"affective","5","brands"
"730","kelsiw74","affective5",6,"affective","5","brands"
"731","2jb5hi60","affective5",NA,"affective","5","brands"
"732","gdu9lj7r","affective5",4,"affective","5","brands"
"733","uegydg7g","affective5",NA,"affective","5","brands"
"734","y3cyrwe1","affective5",3,"affective","5","brands"
"735","e8zwvzcw","affective5",NA,"affective","5","brands"
"736","a9lw8t9i","affective5",1,"affective","5","brands"
"737","nt90o9ux","affective5",NA,"affective","5","brands"
"738","pllysyhy","affective5",1,"affective","5","brands"
"739","4w4whaox","affective5",NA,"affective","5","brands"
"740","6ca3hvyu","affective5",4,"affective","5","brands"
"741","0w4ojw4o","affective5",NA,"affective","5","brands"
"742","9t5zoj2q","affective5",6,"affective","5","brands"
"743","yfaeo1to","affective5",NA,"affective","5","brands"
"744","p8e7vat8","affective5",5,"affective","5","brands"
"745","m6l8ynog","affective5",NA,"affective","5","brands"
"746","sp3z7jov","affective5",2,"affective","5","brands"
"747","2qm0d32j","affective5",NA,"affective","5","brands"
"748","p6kabpcv","affective5",4,"affective","5","brands"
"749","q8nk50gy","affective5",NA,"affective","5","brands"
"750","696w6ha8","affective5",5,"affective","5","brands"
"751","w4bv9bmk","affective5",NA,"affective","5","brands"
"752","wtbrvnca","affective5",1,"affective","5","brands"
"753","acje7hag","affective5",NA,"affective","5","brands"
"754","pj85w95c","affective5",3,"affective","5","brands"
"755","dmnv9fjr","affective5",NA,"affective","5","brands"
"756","gfs8j7lu","affective5",5,"affective","5","brands"
"757","fzyb8kza","affective5",NA,"affective","5","brands"
"758","18qwzl86","affective5",7,"affective","5","brands"
"759","wdx8mupu","affective5",NA,"affective","5","brands"
"760","gx4pzebq","affective5",4,"affective","5","brands"
"761","25quzehx","affective5",NA,"affective","5","brands"
"762","a8v3uhii","affective5",5,"affective","5","brands"
"763","p1nr4tt8","affective5",NA,"affective","5","brands"
"764","ih5pqp0z","affective5",4,"affective","5","brands"
"765","xwxx0fn3","affective5",NA,"affective","5","brands"
"766","ic4567h6","affective5",3,"affective","5","brands"
"767","60vs07wz","affective5",NA,"affective","5","brands"
"768","p5bppvqi","affective5",3,"affective","5","brands"
"769","g9w7l4zn","affective5",NA,"affective","5","brands"
"770","yahqo8w0","affective5",5,"affective","5","brands"
"771","tzsxb714","affective5",2,"affective","5","brands"
"772","rpq48z9e","affective5",NA,"affective","5","brands"
"773","1v5mg1sr","affective5",1,"affective","5","brands"
"774","opqmjbad","affective5",NA,"affective","5","brands"
"775","wtkedqqa","affective5",1,"affective","5","brands"
"776","770umb2c","affective5",NA,"affective","5","brands"
"777","o1cmcxd1","affective5",2,"affective","5","brands"
"778","ynhuka30","affective5",NA,"affective","5","brands"
"779","m92qu76p","affective5",4,"affective","5","brands"
"780","nfxr8nzu","affective5",NA,"affective","5","brands"
"781","5v5t2bfz","affective5",5,"affective","5","brands"
"782","qvechdho","affective5",NA,"affective","5","brands"
"783","lq7uarth","affective5",2,"affective","5","brands"
"784","vfte9rhd","affective5",NA,"affective","5","brands"
